Scenario,Area,Year,Sex,ISOCode,Population
SSP1,Bhutan,2045,Both,64,948.6
SSP1,Bhutan,2050,Both,64,956.2
SSP1,Bhutan,2055,Both,64,958.1
SSP1,Bhutan,2060,Both,64,954.4
SSP1,Bhutan,2065,Both,64,945.6
SSP1,Bhutan,2070,Both,64,932.1
SSP1,Bhutan,2075,Both,64,914.4
SSP1,Bhutan,2080,Both,64,892.9
SSP1,Bhutan,2085,Both,64,868.3
SSP1,Bhutan,2090,Both,64,841.4
SSP1,Bhutan,2095,Both,64,813
SSP1,Bhutan,2100,Both,64,783.9
SSP1,Bolivia (Plurinational State of),1950,Both,68,3089.6
SSP1,Bolivia (Plurinational State of),1955,Both,68,3365.4
SSP1,Bolivia (Plurinational State of),1960,Both,68,3693.5
SSP1,Bolivia (Plurinational State of),1965,Both,68,4070.6
SSP1,Bolivia (Plurinational State of),1970,Both,68,4505.8
SSP1,Bolivia (Plurinational State of),1975,Both,68,5009.3
SSP1,Bolivia (Plurinational State of),1980,Both,68,5589.6
SSP1,Bolivia (Plurinational State of),1985,Both,68,6211.6
SSP1,Bolivia (Plurinational State of),1990,Both,68,6856.2
SSP1,Bolivia (Plurinational State of),1995,Both,68,7566.7
SSP1,Bolivia (Plurinational State of),2000,Both,68,8339.5
SSP1,Bolivia (Plurinational State of),2005,Both,68,9125.4
SSP1,Bolivia (Plurinational State of),2010,Both,68,9918.2
SSP1,Bolivia (Plurinational State of),2015,Both,68,10724.7
SSP1,Bolivia (Plurinational State of),2020,Both,68,11420.3
SSP1,Bolivia (Plurinational State of),2025,Both,68,11967.1
SSP1,Bolivia (Plurinational State of),2030,Both,68,12408.2
SSP1,Bolivia (Plurinational State of),2035,Both,68,12773.3
SSP1,Bolivia (Plurinational State of),2040,Both,68,13062.3
SSP1,Bolivia (Plurinational State of),2045,Both,68,13265.9
SSP1,Bolivia (Plurinational State of),2050,Both,68,13379.3
SSP1,Bolivia (Plurinational State of),2055,Both,68,13403.6
SSP1,Bolivia (Plurinational State of),2060,Both,68,13341.2
SSP1,Bolivia (Plurinational State of),2065,Both,68,13197.2
SSP1,Bolivia (Plurinational State of),2070,Both,68,12980.7
SSP1,Bolivia (Plurinational State of),2075,Both,68,12693.4
SSP1,Bolivia (Plurinational State of),2080,Both,68,12342.7
SSP1,Bolivia (Plurinational State of),2085,Both,68,11933.6
SSP1,Bolivia (Plurinational State of),2090,Both,68,11472.3
SSP1,Bolivia (Plurinational State of),2095,Both,68,10966
SSP1,Bolivia (Plurinational State of),2100,Both,68,10425.9
SSP1,Bosnia and Herzegovina,1950,Both,70,2661.3
SSP1,Bosnia and Herzegovina,1955,Both,70,2936.3
SSP1,Bosnia and Herzegovina,1960,Both,70,3225.7
SSP1,Bosnia and Herzegovina,1965,Both,70,3535.7
SSP1,Bosnia and Herzegovina,1970,Both,70,3768.4
SSP1,Bosnia and Herzegovina,1975,Both,70,3991.4
SSP1,Bosnia and Herzegovina,1980,Both,70,4168.9
SSP1,Bosnia and Herzegovina,1985,Both,70,4378.5
SSP1,Bosnia and Herzegovina,1990,Both,70,4507.8
SSP1,Bosnia and Herzegovina,1995,Both,70,3873.7
SSP1,Bosnia and Herzegovina,2000,Both,70,3845.2
SSP1,Bosnia and Herzegovina,2005,Both,70,3888.4
SSP1,Bosnia and Herzegovina,2010,Both,70,3858.5
SSP1,Bosnia and Herzegovina,2015,Both,70,3536
SSP1,Bosnia and Herzegovina,2020,Both,70,3358.6
SSP1,Bosnia and Herzegovina,2025,Both,70,3174.3
SSP1,Bosnia and Herzegovina,2030,Both,70,2982.4
SSP1,Bosnia and Herzegovina,2035,Both,70,2781.5
SSP1,Bosnia and Herzegovina,2040,Both,70,2573.7
SSP1,Bosnia and Herzegovina,2045,Both,70,2362.3
SSP1,Bosnia and Herzegovina,2050,Both,70,2151.2
SSP1,Bosnia and Herzegovina,2055,Both,70,1944
SSP1,Bosnia and Herzegovina,2060,Both,70,1744.8
SSP1,Bosnia and Herzegovina,2065,Both,70,1554.1
SSP1,Bosnia and Herzegovina,2070,Both,70,1373.6
SSP1,Bosnia and Herzegovina,2075,Both,70,1205.2
SSP1,Bosnia and Herzegovina,2080,Both,70,1050.1
SSP1,Bosnia and Herzegovina,2085,Both,70,909.7
SSP1,Bosnia and Herzegovina,2090,Both,70,784.7
SSP1,Bosnia and Herzegovina,2095,Both,70,675.3
SSP1,Bosnia and Herzegovina,2100,Both,70,580.4
SSP1,Botswana,1950,Both,72,412.5
SSP1,Botswana,1955,Both,72,469.8
SSP1,Botswana,1960,Both,72,524.7
SSP1,Botswana,1965,Both,72,597.4
SSP1,Botswana,1970,Both,72,695.6
SSP1,Botswana,1975,Both,72,825.4
SSP1,Botswana,1980,Both,72,999.8
SSP1,Botswana,1985,Both,72,1186.6
SSP1,Botswana,1990,Both,72,1374.8
SSP1,Botswana,1995,Both,72,1567.2
SSP1,Botswana,2000,Both,72,1723.7
SSP1,Botswana,2005,Both,72,1854.2
SSP1,Botswana,2010,Both,72,2034.4
SSP1,Botswana,2015,Both,72,2209.1
SSP1,Botswana,2020,Both,72,2393.2
SSP1,Botswana,2025,Both,72,2548.6
SSP1,Botswana,2030,Both,72,2678.3
SSP1,Botswana,2035,Both,72,2788.3
SSP1,Botswana,2040,Both,72,2881.4
SSP1,Botswana,2045,Both,72,2956.9
SSP1,Botswana,2050,Both,72,3011.2
SSP1,Botswana,2055,Both,72,3040.4
SSP1,Botswana,2060,Both,72,3044.1
SSP1,Botswana,2065,Both,72,3025.1
SSP1,Botswana,2070,Both,72,2988.6
SSP1,Botswana,2075,Both,72,2938.7
SSP1,Botswana,2080,Both,72,2878.3
SSP1,Botswana,2085,Both,72,2808.2
SSP1,Botswana,2090,Both,72,2728.8
SSP1,Botswana,2095,Both,72,2642
SSP1,Botswana,2100,Both,72,2548.2
SSP1,Brazil,1950,Both,76,53974.7
SSP1,Brazil,1955,Both,76,62568.7
SSP1,Brazil,1960,Both,76,72216.6
SSP1,Brazil,1965,Both,76,83506.9
SSP1,Brazil,1970,Both,76,95417.4
SSP1,Brazil,1975,Both,76,107895.2
SSP1,Brazil,1980,Both,76,121781.3
SSP1,Brazil,1985,Both,76,136325.1
SSP1,Brazil,1990,Both,76,150151.5
SSP1,Brazil,1995,Both,76,163306.5
SSP1,Brazil,2000,Both,76,176409
SSP1,Brazil,2005,Both,76,187915.2
SSP1,Brazil,2010,Both,76,197208.7
SSP1,Brazil,2015,Both,76,205944.9
SSP1,Brazil,2020,Both,76,213640.6
SSP1,Brazil,2025,Both,76,219097.2
SSP1,Brazil,2030,Both,76,222771
SSP1,Brazil,2035,Both,76,225041.6
SSP1,Brazil,2040,Both,76,226062.5
SSP1,Brazil,2045,Both,76,225817.9
SSP1,Brazil,2050,Both,76,224207.2
SSP1,Brazil,2055,Both,76,221349
SSP1,Brazil,2060,Both,76,217440.5
SSP1,Brazil,2065,Both,76,212890.3
SSP1,Brazil,2070,Both,76,207795.2
SSP1,Brazil,2075,Both,76,202153.8
SSP1,Brazil,2080,Both,76,195994.5
SSP1,Brazil,2085,Both,76,189399.5
SSP1,Brazil,2090,Both,76,182544.5
SSP1,Brazil,2095,Both,76,175642.7
SSP1,Brazil,2100,Both,76,168800.9
SSP1,Brunei Darussalam,1950,Both,96,48
SSP1,Brunei Darussalam,1955,Both,96,63.4
SSP1,Brunei Darussalam,1960,Both,96,81.7
SSP1,Brunei Darussalam,1965,Both,96,102.4
SSP1,Brunei Darussalam,1970,Both,96,129.6
SSP1,Brunei Darussalam,1975,Both,96,161.7
SSP1,Brunei Darussalam,1980,Both,96,193.9
SSP1,Brunei Darussalam,1985,Both,96,224.5
SSP1,Brunei Darussalam,1990,Both,96,258.8
SSP1,Brunei Darussalam,1995,Both,96,297.2
SSP1,Brunei Darussalam,2000,Both,96,333.2
SSP1,Brunei Darussalam,2005,Both,96,365.2
SSP1,Brunei Darussalam,2010,Both,96,388.7
SSP1,Brunei Darussalam,2015,Both,96,417.6
SSP1,Brunei Darussalam,2020,Both,96,445.9
SSP1,Brunei Darussalam,2025,Both,96,470.3
SSP1,Brunei Darussalam,2030,Both,96,491.4
SSP1,Brunei Darussalam,2035,Both,96,509.5
SSP1,Brunei Darussalam,2040,Both,96,525.1
SSP1,Brunei Darussalam,2045,Both,96,538.3
SSP1,Brunei Darussalam,2050,Both,96,548.9
SSP1,Brunei Darussalam,2055,Both,96,556.4
SSP1,Brunei Darussalam,2060,Both,96,560.6
SSP1,Brunei Darussalam,2065,Both,96,561.8
SSP1,Brunei Darussalam,2070,Both,96,560.5
SSP1,Brunei Darussalam,2075,Both,96,557.3
SSP1,Brunei Darussalam,2080,Both,96,552.5
SSP1,Brunei Darussalam,2085,Both,96,546.4
SSP1,Brunei Darussalam,2090,Both,96,539.2
SSP1,Brunei Darussalam,2095,Both,96,531.2
SSP1,Brunei Darussalam,2100,Both,96,522.6
SSP1,Bulgaria,1950,Both,100,7251
SSP1,Bulgaria,1955,Both,100,7543.6
SSP1,Bulgaria,1960,Both,100,7873
SSP1,Bulgaria,1965,Both,100,8214.1
SSP1,Bulgaria,1970,Both,100,8501
SSP1,Bulgaria,1975,Both,100,8731.9
SSP1,Bulgaria,1980,Both,100,8870.5
SSP1,Bulgaria,1985,Both,100,8967.1
SSP1,Bulgaria,1990,Both,100,8827.7
SSP1,Bulgaria,1995,Both,100,8363.5
SSP1,Bulgaria,2000,Both,100,7999
SSP1,Bulgaria,2005,Both,100,7677.4
SSP1,Bulgaria,2010,Both,100,7387.1
SSP1,Bulgaria,2015,Both,100,7178.4
SSP1,Bulgaria,2020,Both,100,6867.5
SSP1,Bulgaria,2025,Both,100,6556.9
SSP1,Bulgaria,2030,Both,100,6243
SSP1,Bulgaria,2035,Both,100,5927.2
SSP1,Bulgaria,2040,Both,100,5623.3
SSP1,Bulgaria,2045,Both,100,5339.1
SSP1,Bulgaria,2050,Both,100,5064.5
SSP1,Bulgaria,2055,Both,100,4793.3
SSP1,Bulgaria,2060,Both,100,4524.3
SSP1,Bulgaria,2065,Both,100,4253.4
SSP1,Bulgaria,2070,Both,100,3986.3
SSP1,Bulgaria,2075,Both,100,3731.2
SSP1,Bulgaria,2080,Both,100,3493
SSP1,Bulgaria,2085,Both,100,3273.8
SSP1,Bulgaria,2090,Both,100,3073.4
SSP1,Bulgaria,2095,Both,100,2892
SSP1,Bulgaria,2100,Both,100,2729.6
SSP1,Burkina Faso,1950,Both,854,4284.4
SSP1,Burkina Faso,1955,Both,854,4517.1
SSP1,Burkina Faso,1960,Both,854,4829.3
SSP1,Burkina Faso,1965,Both,854,5174.9
SSP1,Burkina Faso,1970,Both,854,5624.6
SSP1,Burkina Faso,1975,Both,854,6154.5
SSP1,Burkina Faso,1980,Both,854,6822.8
SSP1,Burkina Faso,1985,Both,854,7727.9
SSP1,Burkina Faso,1990,Both,854,8811
SSP1,Burkina Faso,1995,Both,854,10089.9
SSP1,Burkina Faso,2000,Both,854,11607.9
SSP1,Burkina Faso,2005,Both,854,13421.9
SSP1,Burkina Faso,2010,Both,854,15605
SSP1,Burkina Faso,2015,Both,854,18109.9
SSP1,Burkina Faso,2020,Both,854,20276.9
SSP1,Burkina Faso,2025,Both,854,21938.5
SSP1,Burkina Faso,2030,Both,854,23365.1
SSP1,Burkina Faso,2035,Both,854,24698.4
SSP1,Burkina Faso,2040,Both,854,25992.6
SSP1,Burkina Faso,2045,Both,854,27185.9
SSP1,Burkina Faso,2050,Both,854,28168
SSP1,Burkina Faso,2055,Both,854,28867.9
SSP1,Burkina Faso,2060,Both,854,29288.9
SSP1,Burkina Faso,2065,Both,854,29497.4
SSP1,Burkina Faso,2070,Both,854,29536.9
SSP1,Burkina Faso,2075,Both,854,29403.8
SSP1,Burkina Faso,2080,Both,854,29086.5
SSP1,Burkina Faso,2085,Both,854,28563.9
SSP1,Burkina Faso,2090,Both,854,27824.6
SSP1,Burkina Faso,2095,Both,854,26882.6
SSP1,Burkina Faso,2100,Both,854,25780.3
SSP1,Burundi,1950,Both,108,2308.9
SSP1,Burundi,1955,Both,108,2531.4
SSP1,Burundi,1960,Both,108,2787.6
SSP1,Burundi,1965,Both,108,3077.3
SSP1,Burundi,1970,Both,108,3455.1
SSP1,Burundi,1975,Both,108,3671.2
SSP1,Burundi,1980,Both,108,4117
SSP1,Burundi,1985,Both,108,4731.9
SSP1,Burundi,1990,Both,108,5498.4
SSP1,Burundi,1995,Both,108,6112.5
SSP1,Burundi,2000,Both,108,6620.3
SSP1,Burundi,2005,Both,108,7731.2
SSP1,Burundi,2010,Both,108,9164.9
SSP1,Burundi,2015,Both,108,10199.6
SSP1,Burundi,2020,Both,108,11301.7
SSP1,Burundi,2025,Both,108,12089.8
SSP1,Burundi,2030,Both,108,12637.3
SSP1,Burundi,2035,Both,108,13041.4
SSP1,Burundi,2040,Both,108,13380.8
SSP1,Burundi,2045,Both,108,13668.3
SSP1,Burundi,2050,Both,108,13852.9
SSP1,Burundi,2055,Both,108,13893.6
SSP1,Burundi,2060,Both,108,13786.1
SSP1,Burundi,2065,Both,108,13560.4
SSP1,Burundi,2070,Both,108,13254
SSP1,Burundi,2075,Both,108,12881.6
SSP1,Burundi,2080,Both,108,12438.4
SSP1,Burundi,2085,Both,108,11891.7
SSP1,Burundi,2090,Both,108,11256.2
SSP1,Burundi,2095,Both,108,10548.3
SSP1,Burundi,2100,Both,108,9790.6
SSP1,Cambodia,1950,Both,116,4432.7
SSP1,Cambodia,1955,Both,116,5045.3
SSP1,Cambodia,1960,Both,116,5722.4
SSP1,Cambodia,1965,Both,116,6467.2
SSP1,Cambodia,1970,Both,116,7008.5
SSP1,Cambodia,1975,Both,116,7537.8
SSP1,Cambodia,1980,Both,116,6706.4
SSP1,Cambodia,1985,Both,116,7731.1
SSP1,Cambodia,1990,Both,116,8993.7
SSP1,Cambodia,1995,Both,116,10675.5
SSP1,Cambodia,2000,Both,116,12178.2
SSP1,Cambodia,2005,Both,116,13301.4
SSP1,Cambodia,2010,Both,116,14345.3
SSP1,Cambodia,2015,Both,116,15519.4
SSP1,Cambodia,2020,Both,116,16703.3
SSP1,Cambodia,2025,Both,116,17630.8
SSP1,Cambodia,2030,Both,116,18383.9
SSP1,Cambodia,2035,Both,116,19038
SSP1,Cambodia,2040,Both,116,19606.7
SSP1,Cambodia,2045,Both,116,20061.3
SSP1,Cambodia,2050,Both,116,20369.9
SSP1,Cambodia,2055,Both,116,20535.5
SSP1,Cambodia,2060,Both,116,20578.1
SSP1,Cambodia,2065,Both,116,20518.6
SSP1,Cambodia,2070,Both,116,20353
SSP1,Cambodia,2075,Both,116,20081.9
SSP1,Cambodia,2080,Both,116,19699.7
SSP1,Cambodia,2085,Both,116,19231.1
SSP1,Cambodia,2090,Both,116,18701
SSP1,Cambodia,2095,Both,116,18119.3
SSP1,Cambodia,2100,Both,116,17490
SSP1,Cameroon,1950,Both,120,4387.9
SSP1,Cameroon,1955,Both,120,4792.3
SSP1,Cameroon,1960,Both,120,5283.3
SSP1,Cameroon,1965,Both,120,5905.8
SSP1,Cameroon,1970,Both,120,6666.2
SSP1,Cameroon,1975,Both,120,7610.3
SSP1,Cameroon,1980,Both,120,8789
SSP1,Cameroon,1985,Both,120,10229.8
SSP1,Cameroon,1990,Both,120,11909.7
SSP1,Cameroon,1995,Both,120,13700.8
SSP1,Cameroon,2000,Both,120,15583.7
SSP1,Cameroon,2005,Both,120,17758.2
SSP1,Cameroon,2010,Both,120,19974.5
SSP1,Cameroon,2015,Both,120,22837.7
SSP1,Cameroon,2020,Both,120,25230.4
SSP1,Cameroon,2025,Both,120,27075.2
SSP1,Cameroon,2030,Both,120,28620.2
SSP1,Cameroon,2035,Both,120,29986.2
SSP1,Cameroon,2040,Both,120,31197.5
SSP1,Cameroon,2045,Both,120,32237.4
SSP1,Cameroon,2050,Both,120,33061.2
SSP1,Cameroon,2055,Both,120,33610.6
SSP1,Cameroon,2060,Both,120,33863
SSP1,Cameroon,2065,Both,120,33855.5
SSP1,Cameroon,2070,Both,120,33636.2
SSP1,Cameroon,2075,Both,120,33221.1
SSP1,Cameroon,2080,Both,120,32608.5
SSP1,Cameroon,2085,Both,120,31794.5
SSP1,Cameroon,2090,Both,120,30737
SSP1,Cameroon,2095,Both,120,29497.6
SSP1,Cameroon,2100,Both,120,28135.5
SSP1,Canada,1950,Both,124,13737
SSP1,Canada,1955,Both,124,15735.8
SSP1,Canada,1960,Both,124,17913.1
SSP1,Canada,1965,Both,124,19698.8
SSP1,Canada,1970,Both,124,21444.1
SSP1,Canada,1975,Both,124,23145.1
SSP1,Canada,1980,Both,124,24520.3
SSP1,Canada,1985,Both,124,25853.2
SSP1,Canada,1990,Both,124,27667.5
SSP1,Canada,1995,Both,124,29304.4
SSP1,Canada,2000,Both,124,30706.5
SSP1,Canada,2005,Both,124,32260.4
SSP1,Canada,2010,Both,124,34130.2
SSP1,Canada,2015,Both,124,35947.1
SSP1,Canada,2020,Both,124,37213.4
SSP1,Canada,2025,Both,124,38399.5
SSP1,Canada,2030,Both,124,39452
SSP1,Canada,2035,Both,124,40360.3
SSP1,Canada,2040,Both,124,41150.2
SSP1,Canada,2045,Both,124,41854.3
SSP1,Canada,2050,Both,124,42475.9
SSP1,Canada,2055,Both,124,43009.4
SSP1,Canada,2060,Both,124,43479
SSP1,Canada,2065,Both,124,43952
SSP1,Canada,2070,Both,124,44474.7
SSP1,Canada,2075,Both,124,45029.4
SSP1,Canada,2080,Both,124,45548.9
SSP1,Canada,2085,Both,124,45968.2
SSP1,Canada,2090,Both,124,46246.8
SSP1,Canada,2095,Both,124,46277.8
SSP1,Canada,2100,Both,124,45900.5
SSP1,Cape Verde,1950,Both,132,178.1
SSP1,Cape Verde,1955,Both,132,197.4
SSP1,Cape Verde,1960,Both,132,202.3
SSP1,Cape Verde,1965,Both,132,231.4
SSP1,Cape Verde,1970,Both,132,270.2
SSP1,Cape Verde,1975,Both,132,272.5
SSP1,Cape Verde,1980,Both,132,286.3
SSP1,Cape Verde,1985,Both,132,314.7
SSP1,Cape Verde,1990,Both,132,341.7
SSP1,Cape Verde,1995,Both,132,388.7
SSP1,Cape Verde,2000,Both,132,435
SSP1,Cape Verde,2005,Both,132,474.6
SSP1,Cape Verde,2010,Both,132,502.3
SSP1,Cape Verde,2015,Both,132,532.9
SSP1,Cape Verde,2020,Both,132,555.6
SSP1,Cape Verde,2025,Both,132,572.2
SSP1,Cape Verde,2030,Both,132,584.5
SSP1,Cape Verde,2035,Both,132,592.3
SSP1,Cape Verde,2040,Both,132,595.4
SSP1,Cape Verde,2045,Both,132,594
SSP1,Cape Verde,2050,Both,132,588
SSP1,Cape Verde,2055,Both,132,577.9
SSP1,Cape Verde,2060,Both,132,564.1
SSP1,Cape Verde,2065,Both,132,547
SSP1,Cape Verde,2070,Both,132,527.1
SSP1,Cape Verde,2075,Both,132,504.4
SSP1,Cape Verde,2080,Both,132,479.3
SSP1,Cape Verde,2085,Both,132,452.2
SSP1,Cape Verde,2090,Both,132,423.6
SSP1,Cape Verde,2095,Both,132,394.1
SSP1,Cape Verde,2100,Both,132,364.4
SSP1,Central African Republic,1950,Both,140,1326.7
SSP1,Central African Republic,1955,Both,140,1399.5
SSP1,Central African Republic,1960,Both,140,1503.5
SSP1,Central African Republic,1965,Both,140,1648.8
SSP1,Central African Republic,1970,Both,140,1828.7
SSP1,Central African Republic,1975,Both,140,2017.4
SSP1,Central African Republic,1980,Both,140,2275.4
SSP1,Central African Republic,1985,Both,140,2630.1
SSP1,Central African Republic,1990,Both,140,2939.9
SSP1,Central African Republic,1995,Both,140,3343.9
SSP1,Central African Republic,2000,Both,140,3754.6
SSP1,Central African Republic,2005,Both,140,4127.8
SSP1,Central African Republic,2010,Both,140,4448.9
SSP1,Central African Republic,2015,Both,140,4545.9
SSP1,Central African Republic,2020,Both,140,4844
SSP1,Central African Republic,2025,Both,140,5030.5
SSP1,Central African Republic,2030,Both,140,5171.4
SSP1,Central African Republic,2035,Both,140,5280.2
SSP1,Central African Republic,2040,Both,140,5360.4
SSP1,Central African Republic,2045,Both,140,5405.2
SSP1,Central African Republic,2050,Both,140,5405.1
SSP1,Central African Republic,2055,Both,140,5357.2
SSP1,Central African Republic,2060,Both,140,5265.2
SSP1,Central African Republic,2065,Both,140,5135.6
SSP1,Central African Republic,2070,Both,140,4971.8
SSP1,Central African Republic,2075,Both,140,4777.6
SSP1,Central African Republic,2080,Both,140,4553
SSP1,Central African Republic,2085,Both,140,4298.6
SSP1,Central African Republic,2090,Both,140,4013.2
SSP1,Central African Republic,2095,Both,140,3714
SSP1,Central African Republic,2100,Both,140,3418.3
SSP1,Chad,1950,Both,148,2502.3
SSP1,Chad,1955,Both,148,2735.4
SSP1,Chad,1960,Both,148,3003.4
SSP1,Chad,1965,Both,148,3309.1
SSP1,Chad,1970,Both,148,3643.1
SSP1,Chad,1975,Both,148,4087.8
SSP1,Chad,1980,Both,148,4512.1
SSP1,Chad,1985,Both,148,5093
SSP1,Chad,1990,Both,148,5957.2
SSP1,Chad,1995,Both,148,6999.9
SSP1,Chad,2000,Both,148,8343.6
SSP1,Chad,2005,Both,148,10067.9
SSP1,Chad,2010,Both,148,11883.1
SSP1,Chad,2015,Both,148,14009.4
SSP1,Chad,2020,Both,148,15810.5
SSP1,Chad,2025,Both,148,17239.1
SSP1,Chad,2030,Both,148,18420.5
SSP1,Chad,2035,Both,148,19479.5
SSP1,Chad,2040,Both,148,20449.5
SSP1,Chad,2045,Both,148,21318.1
SSP1,Chad,2050,Both,148,22058.8
SSP1,Chad,2055,Both,148,22642.3
SSP1,Chad,2060,Both,148,23037.8
SSP1,Chad,2065,Both,148,23245.9
SSP1,Chad,2070,Both,148,23294.5
SSP1,Chad,2075,Both,148,23181.4
SSP1,Chad,2080,Both,148,22910.8
SSP1,Chad,2085,Both,148,22480.6
SSP1,Chad,2090,Both,148,21896.8
SSP1,Chad,2095,Both,148,21194.5
SSP1,Chad,2100,Both,148,20432.3
SSP1,Channel Islands,1950,Both,830,102.2
SSP1,Channel Islands,1955,Both,830,105.6
SSP1,Channel Islands,1960,Both,830,109.4
SSP1,Channel Islands,1965,Both,830,115
SSP1,Channel Islands,1970,Both,830,121.2
SSP1,Channel Islands,1975,Both,830,126.4
SSP1,Channel Islands,1980,Both,830,128.2
SSP1,Channel Islands,1985,Both,830,133.8
SSP1,Channel Islands,1990,Both,830,140.7
SSP1,Channel Islands,1995,Both,830,144
SSP1,Channel Islands,2000,Both,830,148.7
SSP1,Channel Islands,2005,Both,830,154.3
SSP1,Channel Islands,2010,Both,830,159.6
SSP1,Channel Islands,2015,Both,830,163.9
SSP1,Channel Islands,2020,Both,830,167.7
SSP1,Channel Islands,2025,Both,830,171.6
SSP1,Channel Islands,2030,Both,830,175.5
SSP1,Channel Islands,2035,Both,830,179.1
SSP1,Channel Islands,2040,Both,830,182.5
SSP1,Channel Islands,2045,Both,830,185.6
SSP1,Channel Islands,2050,Both,830,188.4
SSP1,Channel Islands,2055,Both,830,190.8
SSP1,Channel Islands,2060,Both,830,193
SSP1,Channel Islands,2065,Both,830,195.1
SSP1,Channel Islands,2070,Both,830,197
SSP1,Channel Islands,2075,Both,830,199
SSP1,Channel Islands,2080,Both,830,200.9
SSP1,Channel Islands,2085,Both,830,202.7
SSP1,Channel Islands,2090,Both,830,204.4
SSP1,Channel Islands,2095,Both,830,205.8
SSP1,Channel Islands,2100,Both,830,207
SSP1,Chile,1950,Both,152,6149
SSP1,Chile,1955,Both,152,6896.2
SSP1,Chile,1960,Both,152,7739.3
SSP1,Chile,1965,Both,152,8664.6
SSP1,Chile,1970,Both,152,9594.6
SSP1,Chile,1975,Both,152,10456.6
SSP1,Chile,1980,Both,152,11291.9
SSP1,Chile,1985,Both,152,12209.8
SSP1,Chile,1990,Both,152,13261.8
SSP1,Chile,1995,Both,152,14319.8
SSP1,Chile,2000,Both,152,15280
SSP1,Chile,2005,Both,152,16148.1
SSP1,Chile,2010,Both,152,16993.3
SSP1,Chile,2015,Both,152,17761.3
SSP1,Chile,2020,Both,152,18338.8
SSP1,Chile,2025,Both,152,18793.6
SSP1,Chile,2030,Both,152,19134
SSP1,Chile,2035,Both,152,19371.1
SSP1,Chile,2040,Both,152,19508.4
SSP1,Chile,2045,Both,152,19545.9
SSP1,Chile,2050,Both,152,19488.4
SSP1,Chile,2055,Both,152,19343.6
SSP1,Chile,2060,Both,152,19125.9
SSP1,Chile,2065,Both,152,18851.2
SSP1,Chile,2070,Both,152,18531.5
SSP1,Chile,2075,Both,152,18173.7
SSP1,Chile,2080,Both,152,17783.4
SSP1,Chile,2085,Both,152,17359.2
SSP1,Chile,2090,Both,152,16902.5
SSP1,Chile,2095,Both,152,16416.2
SSP1,Chile,2100,Both,152,15916
SSP1,China,1950,Both,156,545981.5
SSP1,China,1955,Both,156,601228.2
SSP1,China,1960,Both,156,647195.2
SSP1,China,1965,Both,156,711335.1
SSP1,China,1970,Both,156,812521.5
SSP1,China,1975,Both,156,908269.1
SSP1,China,1980,Both,156,978707.2
SSP1,China,1985,Both,156,1055628
SSP1,China,1990,Both,156,1158802.1
SSP1,China,1995,Both,156,1226357.7
SSP1,China,2000,Both,156,1267693.3
SSP1,China,2005,Both,156,1306211.4
SSP1,China,2010,Both,156,1350132.3
SSP1,China,2015,Both,156,1397058.5
SSP1,China,2020,Both,156,1415054.6
SSP1,China,2025,Both,156,1421942.9
SSP1,China,2030,Both,156,1414193.6
SSP1,China,2035,Both,156,1395945.6
SSP1,China,2040,Both,156,1371725.5
SSP1,China,2045,Both,156,1342756.2
SSP1,China,2050,Both,156,1307199.2
SSP1,China,2055,Both,156,1263771.6
SSP1,China,2060,Both,156,1213642.8
SSP1,China,2065,Both,156,1159697.1
SSP1,China,2070,Both,156,1105052.1
SSP1,China,2075,Both,156,1051744.1
SSP1,China,2080,Both,156,999736.1
SSP1,China,2085,Both,156,947837.7
SSP1,China,2090,Both,156,896127
SSP1,China,2095,Both,156,846762.7
SSP1,China,2100,Both,156,801631.2
SSP1,Colombia,1950,Both,170,12340.9
SSP1,Colombia,1955,Both,170,14225.2
SSP1,Colombia,1960,Both,170,16480.4
SSP1,Colombia,1965,Both,170,19144.2
SSP1,Colombia,1970,Both,170,22061.2
SSP1,Colombia,1975,Both,170,24757
SSP1,Colombia,1980,Both,170,27737.9
SSP1,Colombia,1985,Both,170,31011.7
SSP1,Colombia,1990,Both,170,34271.6
SSP1,Colombia,1995,Both,170,37442
SSP1,Colombia,2000,Both,170,40404
SSP1,Colombia,2005,Both,170,43285.6
SSP1,Colombia,2010,Both,170,45916
SSP1,Colombia,2015,Both,170,48234.9
SSP1,Colombia,2020,Both,170,50160.3
SSP1,Colombia,2025,Both,170,51637.7
SSP1,Colombia,2030,Both,170,52710.3
SSP1,Colombia,2035,Both,170,53413.9
SSP1,Colombia,2040,Both,170,53780
SSP1,Colombia,2045,Both,170,53810.9
SSP1,Colombia,2050,Both,170,53525.4
SSP1,Colombia,2055,Both,170,52944.2
SSP1,Colombia,2060,Both,170,52139.1
SSP1,Colombia,2065,Both,170,51116.4
SSP1,Colombia,2070,Both,170,49909.4
SSP1,Colombia,2075,Both,170,48540.9
SSP1,Colombia,2080,Both,170,47031.1
SSP1,Colombia,2085,Both,170,45412.9
SSP1,Colombia,2090,Both,170,43726.2
SSP1,Colombia,2095,Both,170,42019.7
SSP1,Colombia,2100,Both,170,40317.5
SSP1,Comoros,1950,Both,174,157.5
SSP1,Comoros,1955,Both,174,173.8
SSP1,Comoros,1960,Both,174,188.9
SSP1,Comoros,1965,Both,174,205
SSP1,Comoros,1970,Both,174,227.9
SSP1,Comoros,1975,Both,174,255.5
SSP1,Comoros,1980,Both,174,306.3
