"e0","year","isono","sexno","ageno","eduno"
81.6,2040,804,2,0,0
72.7,2040,804,1,0,0
83.2,2040,807,2,0,0
79.1,2040,807,1,0,0
79.4,2040,818,2,0,0
74.9,2040,818,1,0,0
88.7,2040,826,2,0,0
84.9,2040,826,1,0,0
88.3,2040,830,2,0,0
84.8,2040,830,1,0,0
68.8,2040,834,2,0,0
65.1,2040,834,1,0,0
77.5,2040,84,2,0,0
72.5,2040,84,1,0,0
87.1,2040,840,2,0,0
82.3,2040,840,1,0,0
88.1,2040,850,2,0,0
83.2,2040,850,1,0,0
63.7,2040,854,2,0,0
61.2,2040,854,1,0,0
86.4,2040,858,2,0,0
79.8,2040,858,1,0,0
79,2040,860,2,0,0
73.5,2040,860,1,0,0
84.2,2040,862,2,0,0
76.7,2040,862,1,0,0
80,2040,882,2,0,0
74,2040,882,1,0,0
68.7,2040,887,2,0,0
65,2040,887,1,0,0
64.2,2040,894,2,0,0
58.9,2040,894,1,0,0
72.6,2040,90,2,0,0
69,2040,90,1,0,0
85.4,2040,96,2,0,0
81.7,2040,96,1,0,0
84.6,2045,100,2,0,0
78.1,2045,100,1,0,0
74,2045,104,2,0,0
69.2,2045,104,1,0,0
61.5,2045,108,2,0,0
58,2045,108,1,0,0
84.4,2045,112,2,0,0
74.9,2045,112,1,0,0
76.6,2045,116,2,0,0
72,2045,116,1,0,0
83.2,2045,12,2,0,0
80.1,2045,12,1,0,0
61.6,2045,120,2,0,0
58.3,2045,120,1,0,0
90.9,2045,124,2,0,0
86.8,2045,124,1,0,0
82.6,2045,132,2,0,0
77.9,2045,132,1,0,0
58.5,2045,140,2,0,0
53.8,2045,140,1,0,0
85,2045,144,2,0,0
78.7,2045,144,1,0,0
58.1,2045,148,2,0,0
54.5,2045,148,1,0,0
89,2045,152,2,0,0
83.8,2045,152,1,0,0
83.7,2045,156,2,0,0
80.2,2045,156,1,0,0
86.8,2045,158,2,0,0
83,2045,158,1,0,0
84.6,2045,170,2,0,0
77.7,2045,170,1,0,0
66.1,2045,174,2,0,0
62.1,2045,174,1,0,0
86.2,2045,175,2,0,0
79.8,2045,175,1,0,0
67.4,2045,178,2,0,0
63.4,2045,178,1,0,0
61.7,2045,180,2,0,0
57.8,2045,180,1,0,0
88.5,2045,188,2,0,0
83.4,2045,188,1,0,0
87.4,2045,191,2,0,0
81.4,2045,191,1,0,0
88.4,2045,192,2,0,0
83.7,2045,192,1,0,0
89.2,2045,196,2,0,0
85,2045,196,1,0,0
88.1,2045,203,2,0,0
82.3,2045,203,1,0,0
65.4,2045,204,2,0,0
61.6,2045,204,1,0,0
88.8,2045,208,2,0,0
84.6,2045,208,1,0,0
83.4,2045,214,2,0,0
77.5,2045,214,1,0,0
85.7,2045,218,2,0,0
80.3,2045,218,1,0,0
84.4,2045,222,2,0,0
75.3,2045,222,1,0,0
61.4,2045,226,2,0,0
57.9,2045,226,1,0,0
69,2045,231,2,0,0
64.8,2045,231,1,0,0
69.3,2045,232,2,0,0
64.7,2045,232,1,0,0
87.3,2045,233,2,0,0
78.9,2045,233,1,0,0
65,2045,24,2,0,0
59.5,2045,24,1,0,0
79.9,2045,242,2,0,0
74.1,2045,242,1,0,0
90.7,2045,246,2,0,0
85.1,2045,246,1,0,0
92.1,2045,250,2,0,0
86.3,2045,250,1,0,0
85.4,2045,254,2,0,0
79.4,2045,254,1,0,0
85.1,2045,258,2,0,0
80.3,2045,258,1,0,0
66.2,2045,262,2,0,0
62.1,2045,262,1,0,0
69.4,2045,266,2,0,0
65.6,2045,266,1,0,0
84.1,2045,268,2,0,0
76.7,2045,268,1,0,0
65.5,2045,270,2,0,0
61.8,2045,270,1,0,0
78.6,2045,275,2,0,0
74.6,2045,275,1,0,0
90.1,2045,276,2,0,0
85.5,2045,276,1,0,0
82.8,2045,28,2,0,0
78.8,2045,28,1,0,0
67.3,2045,288,2,0,0
64.4,2045,288,1,0,0
70.7,2045,296,2,0,0
62.8,2045,296,1,0,0
90.4,2045,300,2,0,0
85.5,2045,300,1,0,0
83.1,2045,308,2,0,0
78.5,2045,308,1,0,0
80.8,2045,31,2,0,0
75.1,2045,31,1,0,0
91,2045,312,2,0,0
84.8,2045,312,1,0,0
87.5,2045,316,2,0,0
82.8,2045,316,1,0,0
86.8,2045,32,2,0,0
79.5,2045,32,1,0,0
78.5,2045,320,2,0,0
71.9,2045,320,1,0,0
63.9,2045,324,2,0,0
61.3,2045,324,1,0,0
76.4,2045,328,2,0,0
71.4,2045,328,1,0,0
67.3,2045,332,2,0,0
62.9,2045,332,1,0,0
79,2045,340,2,0,0
73.8,2045,340,1,0,0
93,2045,344,2,0,0
87.1,2045,344,1,0,0
85.5,2045,348,2,0,0
78.4,2045,348,1,0,0
90.9,2045,352,2,0,0
87.7,2045,352,1,0,0
76.2,2045,356,2,0,0
72.7,2045,356,1,0,0
91.5,2045,36,2,0,0
87.5,2045,36,1,0,0
77.9,2045,360,2,0,0
73.5,2045,360,1,0,0
84.8,2045,364,2,0,0
81.7,2045,364,1,0,0
76.3,2045,368,2,0,0
71.4,2045,368,1,0,0
89.8,2045,372,2,0,0
85.5,2045,372,1,0,0
90.4,2045,376,2,0,0
86.4,2045,376,1,0,0
91.8,2045,380,2,0,0
87.1,2045,380,1,0,0
60.3,2045,384,2,0,0
56.6,2045,384,1,0,0
84.3,2045,388,2,0,0
79.7,2045,388,1,0,0
93.5,2045,392,2,0,0
86.9,2045,392,1,0,0
80.9,2045,398,2,0,0
72.4,2045,398,1,0,0
65.4,2045,4,2,0,0
62.3,2045,4,1,0,0
90.6,2045,40,2,0,0
85.8,2045,40,1,0,0
79,2045,400,2,0,0
75.3,2045,400,1,0,0
68.7,2045,404,2,0,0
63.9,2045,404,1,0,0
81.4,2045,408,2,0,0
74.3,2045,408,1,0,0
91.1,2045,410,2,0,0
84.9,2045,410,1,0,0
83,2045,414,2,0,0
80.4,2045,414,1,0,0
80.6,2045,417,2,0,0
73.4,2045,417,1,0,0
70.1,2045,418,2,0,0
66.3,2045,418,1,0,0
85.7,2045,422,2,0,0
81.9,2045,422,1,0,0
57.7,2045,426,2,0,0
53.3,2045,426,1,0,0
85.5,2045,428,2,0,0
76.8,2045,428,1,0,0
65.7,2045,430,2,0,0
62.6,2045,430,1,0,0
83,2045,434,2,0,0
77.5,2045,434,1,0,0
85,2045,44,2,0,0
78.9,2045,44,1,0,0
86,2045,440,2,0,0
76.6,2045,440,1,0,0
90.3,2045,442,2,0,0
85.9,2045,442,1,0,0
92.3,2045,446,2,0,0
86.7,2045,446,1,0,0
71.5,2045,450,2,0,0
67.8,2045,450,1,0,0
66.5,2045,454,2,0,0
61.7,2045,454,1,0,0
84.3,2045,458,2,0,0
79.7,2045,458,1,0,0
87.9,2045,462,2,0,0
85,2045,462,1,0,0
62.1,2045,466,2,0,0
59.5,2045,466,1,0,0
89,2045,470,2,0,0
85.3,2045,470,1,0,0
90.9,2045,474,2,0,0
84.9,2045,474,1,0,0
68,2045,478,2,0,0
64.1,2045,478,1,0,0
84.3,2045,48,2,0,0
82.1,2045,48,1,0,0
84.7,2045,480,2,0,0
78.3,2045,480,1,0,0
86.3,2045,484,2,0,0
81.5,2045,484,1,0,0
78.7,2045,496,2,0,0
71.2,2045,496,1,0,0
81.5,2045,498,2,0,0
74,2045,498,1,0,0
86.2,2045,499,2,0,0
81.4,2045,499,1,0,0
80.5,2045,50,2,0,0
76.9,2045,50,1,0,0
82.6,2045,504,2,0,0
79.2,2045,504,1,0,0
62.4,2045,508,2,0,0
58.1,2045,508,1,0,0
83.8,2045,51,2,0,0
77.8,2045,51,1,0,0
85.6,2045,512,2,0,0
81.2,2045,512,1,0,0
67.9,2045,516,2,0,0
62.7,2045,516,1,0,0
85.9,2045,52,2,0,0
80.8,2045,52,1,0,0
75.7,2045,524,2,0,0
72.1,2045,524,1,0,0
90.2,2045,528,2,0,0
86.5,2045,528,1,0,0
85.2,2045,531,2,0,0
81.2,2045,531,1,0,0
85.1,2045,533,2,0,0
80.3,2045,533,1,0,0
86,2045,540,2,0,0
80.5,2045,540,1,0,0
76.6,2045,548,2,0,0
72,2045,548,1,0,0
90,2045,554,2,0,0
86.5,2045,554,1,0,0
84,2045,558,2,0,0
78.1,2045,558,1,0,0
90.2,2045,56,2,0,0
85.2,2045,56,1,0,0
63.3,2045,562,2,0,0
60.5,2045,562,1,0,0
57.7,2045,566,2,0,0
54.9,2045,566,1,0,0
90.6,2045,578,2,0,0
86.6,2045,578,1,0,0
73,2045,583,2,0,0
69.9,2045,583,1,0,0
69.8,2045,586,2,0,0
66.9,2045,586,1,0,0
87.1,2045,591,2,0,0
81.2,2045,591,1,0,0
69.2,2045,598,2,0,0
64.2,2045,598,1,0,0
77.9,2045,600,2,0,0
73.4,2045,600,1,0,0
83.7,2045,604,2,0,0
78.1,2045,604,1,0,0
75.5,2045,608,2,0,0
69,2045,608,1,0,0
87.6,2045,616,2,0,0
80.2,2045,616,1,0,0
90.3,2045,620,2,0,0
84.6,2045,620,1,0,0
60.8,2045,624,2,0,0
56.5,2045,624,1,0,0
70.2,2045,626,2,0,0
65.9,2045,626,1,0,0
90.3,2045,630,2,0,0
83,2045,630,1,0,0
86.1,2045,634,2,0,0
84.1,2045,634,1,0,0
89.5,2045,638,2,0,0
83.1,2045,638,1,0,0
78.8,2045,64,2,0,0
76.4,2045,64,1,0,0
85.1,2045,642,2,0,0
78.5,2045,642,1,0,0
82.6,2045,643,2,0,0
72.9,2045,643,1,0,0
69,2045,646,2,0,0
64.5,2045,646,1,0,0
84.5,2045,662,2,0,0
79.1,2045,662,1,0,0
82.2,2045,670,2,0,0
77.9,2045,670,1,0,0
70.2,2045,678,2,0,0
65.7,2045,678,1,0,0
73.2,2045,68,2,0,0
68.3,2045,68,1,0,0
79.3,2045,682,2,0,0
76,2045,682,1,0,0
71,2045,686,2,0,0
66.8,2045,686,1,0,0
84.4,2045,688,2,0,0
79.2,2045,688,1,0,0
82.5,2045,690,2,0,0
75,2045,690,1,0,0
56.5,2045,694,2,0,0
54,2045,694,1,0,0
85.8,2045,70,2,0,0
80.9,2045,70,1,0,0
90.9,2045,702,2,0,0
86.5,2045,702,1,0,0
86.6,2045,703,2,0,0
80,2045,703,1,0,0
86.6,2045,704,2,0,0
79.2,2045,704,1,0,0
89.8,2045,705,2,0,0
84,2045,705,1,0,0
60.9,2045,706,2,0,0
56.9,2045,706,1,0,0
70.5,2045,710,2,0,0
64.3,2045,710,1,0,0
64.6,2045,716,2,0,0
60.3,2045,716,1,0,0
71.9,2045,72,2,0,0
67.4,2045,72,1,0,0
92.2,2045,724,2,0,0
86.8,2045,724,1,0,0
65.4,2045,728,2,0,0
61.6,2045,728,1,0,0
67.2,2045,729,2,0,0
62,2045,729,1,0,0
77.9,2045,732,2,0,0
73.2,2045,732,1,0,0
81.3,2045,740,2,0,0
75.2,2045,740,1,0,0
61.3,2045,748,2,0,0
55.7,2045,748,1,0,0
90.7,2045,752,2,0,0
87.2,2045,752,1,0,0
91.9,2045,756,2,0,0
87.9,2045,756,1,0,0
85.3,2045,76,2,0,0
78.4,2045,76,1,0,0
80.6,2045,760,2,0,0
71.5,2045,760,1,0,0
75.6,2045,762,2,0,0
69.9,2045,762,1,0,0
82.9,2045,764,2,0,0
76,2045,764,1,0,0
64.5,2045,768,2,0,0
61.6,2045,768,1,0,0
79,2045,776,2,0,0
73.4,2045,776,1,0,0
81.3,2045,780,2,0,0
74.8,2045,780,1,0,0
85.3,2045,784,2,0,0
82.8,2045,784,1,0,0
83.8,2045,788,2,0,0
79.5,2045,788,1,0,0
84.1,2045,792,2,0,0
78.4,2045,792,1,0,0
77.3,2045,795,2,0,0
70.8,2045,795,1,0,0
87,2045,8,2,0,0
82.3,2045,8,1,0,0
63.7,2045,800,2,0,0
59.2,2045,800,1,0,0
82.6,2045,804,2,0,0
73.8,2045,804,1,0,0
84.3,2045,807,2,0,0
80.1,2045,807,1,0,0
80.5,2045,818,2,0,0
76,2045,818,1,0,0
89.7,2045,826,2,0,0
85.9,2045,826,1,0,0
89.4,2045,830,2,0,0
85.9,2045,830,1,0,0
69,2045,834,2,0,0
65.2,2045,834,1,0,0
78.3,2045,84,2,0,0
73.5,2045,84,1,0,0
88.1,2045,840,2,0,0
83.2,2045,840,1,0,0
89.3,2045,850,2,0,0
84.3,2045,850,1,0,0
64.1,2045,854,2,0,0
61.5,2045,854,1,0,0
87.5,2045,858,2,0,0
80.9,2045,858,1,0,0
79.9,2045,860,2,0,0
74.5,2045,860,1,0,0
85.2,2045,862,2,0,0
78,2045,862,1,0,0
80.3,2045,882,2,0,0
74.5,2045,882,1,0,0
69.1,2045,887,2,0,0
65.2,2045,887,1,0,0
64.1,2045,894,2,0,0
58.9,2045,894,1,0,0
72.6,2045,90,2,0,0
68.9,2045,90,1,0,0
86.6,2045,96,2,0,0
82.9,2045,96,1,0,0
85.6,2050,100,2,0,0
79.1,2050,100,1,0,0
74.8,2050,104,2,0,0
70,2050,104,1,0,0
61.8,2050,108,2,0,0
58.3,2050,108,1,0,0
85.4,2050,112,2,0,0
76.1,2050,112,1,0,0
77.5,2050,116,2,0,0
72.8,2050,116,1,0,0
84.1,2050,12,2,0,0
80.9,2050,12,1,0,0
61.9,2050,120,2,0,0
58.5,2050,120,1,0,0
92,2050,124,2,0,0
87.8,2050,124,1,0,0
83.8,2050,132,2,0,0
79,2050,132,1,0,0
59.2,2050,140,2,0,0
54.4,2050,140,1,0,0
86,2050,144,2,0,0
79.8,2050,144,1,0,0
58.8,2050,148,2,0,0
54.9,2050,148,1,0,0
90.2,2050,152,2,0,0
84.9,2050,152,1,0,0
84.6,2050,156,2,0,0
81.1,2050,156,1,0,0
87.4,2050,158,2,0,0
83.6,2050,158,1,0,0
85.7,2050,170,2,0,0
78.8,2050,170,1,0,0
66.2,2050,174,2,0,0
62.1,2050,174,1,0,0
86.7,2050,175,2,0,0
80.3,2050,175,1,0,0
67.5,2050,178,2,0,0
63.4,2050,178,1,0,0
61.8,2050,180,2,0,0
57.8,2050,180,1,0,0
89.5,2050,188,2,0,0
84.3,2050,188,1,0,0
88.4,2050,191,2,0,0
82.5,2050,191,1,0,0
89.3,2050,192,2,0,0
84.7,2050,192,1,0,0
90.3,2050,196,2,0,0
86,2050,196,1,0,0
89.1,2050,203,2,0,0
83.3,2050,203,1,0,0
65.9,2050,204,2,0,0
61.9,2050,204,1,0,0
89.8,2050,208,2,0,0
85.6,2050,208,1,0,0
84.5,2050,214,2,0,0
78.6,2050,214,1,0,0
86.8,2050,218,2,0,0
81.4,2050,218,1,0,0
85.4,2050,222,2,0,0
76.3,2050,222,1,0,0
61.9,2050,226,2,0,0
58.2,2050,226,1,0,0
69.2,2050,231,2,0,0
64.9,2050,231,1,0,0
69.6,2050,232,2,0,0
64.9,2050,232,1,0,0
88.2,2050,233,2,0,0
79.9,2050,233,1,0,0
65,2050,24,2,0,0
59.6,2050,24,1,0,0
80.9,2050,242,2,0,0
75.1,2050,242,1,0,0
91.7,2050,246,2,0,0
86.1,2050,246,1,0,0
93.2,2050,250,2,0,0
87.4,2050,250,1,0,0
85.8,2050,254,2,0,0
79.8,2050,254,1,0,0
86,2050,258,2,0,0
81.1,2050,258,1,0,0
66.5,2050,262,2,0,0
62.3,2050,262,1,0,0
69.7,2050,266,2,0,0
65.8,2050,266,1,0,0
85.2,2050,268,2,0,0
78,2050,268,1,0,0
65.9,2050,270,2,0,0
62,2050,270,1,0,0
79.1,2050,275,2,0,0
75.2,2050,275,1,0,0
91.1,2050,276,2,0,0
86.6,2050,276,1,0,0
83.3,2050,28,2,0,0
79.7,2050,28,1,0,0
67.9,2050,288,2,0,0
64.8,2050,288,1,0,0
70.8,2050,296,2,0,0
62.7,2050,296,1,0,0
91.5,2050,300,2,0,0
86.6,2050,300,1,0,0
84.2,2050,308,2,0,0
79.6,2050,308,1,0,0
81.8,2050,31,2,0,0
76.1,2050,31,1,0,0
92,2050,312,2,0,0
85.9,2050,312,1,0,0
88.3,2050,316,2,0,0
83.6,2050,316,1,0,0
87.8,2050,32,2,0,0
80.6,2050,32,1,0,0
78.8,2050,320,2,0,0
72.3,2050,320,1,0,0
64.3,2050,324,2,0,0
61.4,2050,324,1,0,0
77.6,2050,328,2,0,0
72.6,2050,328,1,0,0
67.6,2050,332,2,0,0
63.1,2050,332,1,0,0
79.5,2050,340,2,0,0
74.3,2050,340,1,0,0
94,2050,344,2,0,0
88,2050,344,1,0,0
86.5,2050,348,2,0,0
79.4,2050,348,1,0,0
91.9,2050,352,2,0,0
88.7,2050,352,1,0,0
77.2,2050,356,2,0,0
73.6,2050,356,1,0,0
92.5,2050,36,2,0,0
88.5,2050,36,1,0,0
79,2050,360,2,0,0
74.5,2050,360,1,0,0
86.1,2050,364,2,0,0
82.8,2050,364,1,0,0
77,2050,368,2,0,0
72.1,2050,368,1,0,0
90.8,2050,372,2,0,0
86.5,2050,372,1,0,0
91.5,2050,376,2,0,0
87.3,2050,376,1,0,0
92.9,2050,380,2,0,0
88.1,2050,380,1,0,0
61.1,2050,384,2,0,0
57.2,2050,384,1,0,0
85.3,2050,388,2,0,0
80.7,2050,388,1,0,0
94.6,2050,392,2,0,0
87.9,2050,392,1,0,0
81.9,2050,398,2,0,0
73.6,2050,398,1,0,0
65.3,2050,4,2,0,0
62.1,2050,4,1,0,0
91.6,2050,40,2,0,0
86.9,2050,40,1,0,0
79.5,2050,400,2,0,0
75.8,2050,400,1,0,0
68.7,2050,404,2,0,0
63.9,2050,404,1,0,0
82.5,2050,408,2,0,0
75.3,2050,408,1,0,0
92,2050,410,2,0,0
85.8,2050,410,1,0,0
84.1,2050,414,2,0,0
81.5,2050,414,1,0,0
81.6,2050,417,2,0,0
74.5,2050,417,1,0,0
70.5,2050,418,2,0,0
66.6,2050,418,1,0,0
86.4,2050,422,2,0,0
82.5,2050,422,1,0,0
58,2050,426,2,0,0
53.5,2050,426,1,0,0
86.5,2050,428,2,0,0
78,2050,428,1,0,0
66,2050,430,2,0,0
62.7,2050,430,1,0,0
84.3,2050,434,2,0,0
78.8,2050,434,1,0,0
86,2050,44,2,0,0
79.9,2050,44,1,0,0
87,2050,440,2,0,0
77.8,2050,440,1,0,0
91.3,2050,442,2,0,0
86.9,2050,442,1,0,0
93.1,2050,446,2,0,0
87.7,2050,446,1,0,0
72.1,2050,450,2,0,0
68.4,2050,450,1,0,0
66.6,2050,454,2,0,0
61.9,2050,454,1,0,0
85.3,2050,458,2,0,0
80.8,2050,458,1,0,0
89.4,2050,462,2,0,0
86.3,2050,462,1,0,0
62.5,2050,466,2,0,0
59.7,2050,466,1,0,0
90.1,2050,470,2,0,0
86.2,2050,470,1,0,0
91.8,2050,474,2,0,0
85.8,2050,474,1,0,0
68.5,2050,478,2,0,0
64.6,2050,478,1,0,0
85.4,2050,48,2,0,0
83.1,2050,48,1,0,0
85.7,2050,480,2,0,0
79.4,2050,480,1,0,0
87.3,2050,484,2,0,0
82.5,2050,484,1,0,0
79.6,2050,496,2,0,0
72.1,2050,496,1,0,0
82.4,2050,498,2,0,0
75.1,2050,498,1,0,0
87.2,2050,499,2,0,0
82.4,2050,499,1,0,0
81.5,2050,50,2,0,0
77.8,2050,50,1,0,0
83.4,2050,504,2,0,0
80,2050,504,1,0,0
62.6,2050,508,2,0,0
58.2,2050,508,1,0,0
84.8,2050,51,2,0,0
78.8,2050,51,1,0,0
86.6,2050,512,2,0,0
82.2,2050,512,1,0,0
68,2050,516,2,0,0
63,2050,516,1,0,0
87.2,2050,52,2,0,0
82,2050,52,1,0,0
76.3,2050,524,2,0,0
72.6,2050,524,1,0,0
91.3,2050,528,2,0,0
87.5,2050,528,1,0,0
85.7,2050,531,2,0,0
81.9,2050,531,1,0,0
86.2,2050,533,2,0,0
81.4,2050,533,1,0,0
87,2050,540,2,0,0
81.4,2050,540,1,0,0
77,2050,548,2,0,0
72.3,2050,548,1,0,0
91,2050,554,2,0,0
87.5,2050,554,1,0,0
84.8,2050,558,2,0,0
79,2050,558,1,0,0
91.3,2050,56,2,0,0
86.3,2050,56,1,0,0
63.6,2050,562,2,0,0
60.6,2050,562,1,0,0
58.4,2050,566,2,0,0
55.4,2050,566,1,0,0
91.7,2050,578,2,0,0
87.6,2050,578,1,0,0
73.5,2050,583,2,0,0
70.3,2050,583,1,0,0
70.3,2050,586,2,0,0
67.1,2050,586,1,0,0
88.1,2050,591,2,0,0
82.2,2050,591,1,0,0
69.4,2050,598,2,0,0
64.4,2050,598,1,0,0
78.4,2050,600,2,0,0
73.9,2050,600,1,0,0
84.7,2050,604,2,0,0
79,2050,604,1,0,0
76,2050,608,2,0,0
69.6,2050,608,1,0,0
88.6,2050,616,2,0,0
81.3,2050,616,1,0,0
91.3,2050,620,2,0,0
85.6,2050,620,1,0,0
61,2050,624,2,0,0
56.6,2050,624,1,0,0
70.1,2050,626,2,0,0
65.7,2050,626,1,0,0
91.3,2050,630,2,0,0
84.1,2050,630,1,0,0
87.1,2050,634,2,0,0
85.1,2050,634,1,0,0
90.4,2050,638,2,0,0
84,2050,638,1,0,0
80,2050,64,2,0,0
77.4,2050,64,1,0,0
86.1,2050,642,2,0,0
79.6,2050,642,1,0,0
83.6,2050,643,2,0,0
74.1,2050,643,1,0,0
68.8,2050,646,2,0,0
64.3,2050,646,1,0,0
85.6,2050,662,2,0,0
80.1,2050,662,1,0,0
83.3,2050,670,2,0,0
79,2050,670,1,0,0
70.5,2050,678,2,0,0
65.9,2050,678,1,0,0
73.5,2050,68,2,0,0
68.6,2050,68,1,0,0
79.8,2050,682,2,0,0
76.5,2050,682,1,0,0
71.3,2050,686,2,0,0
67.1,2050,686,1,0,0
85.5,2050,688,2,0,0
80.3,2050,688,1,0,0
83,2050,690,2,0,0
75.9,2050,690,1,0,0
57.2,2050,694,2,0,0
54.4,2050,694,1,0,0
86.8,2050,70,2,0,0
81.9,2050,70,1,0,0
91.8,2050,702,2,0,0
87.4,2050,702,1,0,0
87.6,2050,703,2,0,0
81,2050,703,1,0,0
87.6,2050,704,2,0,0
80.4,2050,704,1,0,0
90.8,2050,705,2,0,0
84.9,2050,705,1,0,0
61.3,2050,706,2,0,0
57.1,2050,706,1,0,0
71.1,2050,710,2,0,0
65,2050,710,1,0,0
64.9,2050,716,2,0,0
60.5,2050,716,1,0,0
72.2,2050,72,2,0,0
67.7,2050,72,1,0,0
93.3,2050,724,2,0,0
87.8,2050,724,1,0,0
65.9,2050,728,2,0,0
61.7,2050,728,1,0,0
67.2,2050,729,2,0,0
61.6,2050,729,1,0,0
78.6,2050,732,2,0,0
74,2050,732,1,0,0
82.3,2050,740,2,0,0
76.4,2050,740,1,0,0
61.5,2050,748,2,0,0
56,2050,748,1,0,0
91.8,2050,752,2,0,0
88.2,2050,752,1,0,0
93,2050,756,2,0,0
89,2050,756,1,0,0
86.2,2050,76,2,0,0
79.5,2050,76,1,0,0
81.2,2050,760,2,0,0
72.6,2050,760,1,0,0
75.9,2050,762,2,0,0
70.2,2050,762,1,0,0
83.5,2050,764,2,0,0
76.7,2050,764,1,0,0
65.1,2050,768,2,0,0
62,2050,768,1,0,0
79.6,2050,776,2,0,0
74,2050,776,1,0,0
82.4,2050,780,2,0,0
76,2050,780,1,0,0
86.3,2050,784,2,0,0
83.8,2050,784,1,0,0
84.8,2050,788,2,0,0
80.5,2050,788,1,0,0
85,2050,792,2,0,0
79.3,2050,792,1,0,0
78.3,2050,795,2,0,0
71.9,2050,795,1,0,0
88.1,2050,8,2,0,0
83.3,2050,8,1,0,0
64,2050,800,2,0,0
59.4,2050,800,1,0,0
83.5,2050,804,2,0,0
75,2050,804,1,0,0
85.3,2050,807,2,0,0
81.2,2050,807,1,0,0
81.6,2050,818,2,0,0
77.1,2050,818,1,0,0
90.7,2050,826,2,0,0
86.9,2050,826,1,0,0
90.5,2050,830,2,0,0
86.9,2050,830,1,0,0
69.2,2050,834,2,0,0
65.3,2050,834,1,0,0
79.2,2050,84,2,0,0
74.5,2050,84,1,0,0
89.1,2050,840,2,0,0
84.2,2050,840,1,0,0
90.4,2050,850,2,0,0
85.4,2050,850,1,0,0
64.6,2050,854,2,0,0
61.7,2050,854,1,0,0
88.6,2050,858,2,0,0
82,2050,858,1,0,0
80.9,2050,860,2,0,0
75.5,2050,860,1,0,0
86.2,2050,862,2,0,0
79.2,2050,862,1,0,0
80.7,2050,882,2,0,0
74.8,2050,882,1,0,0
69.5,2050,887,2,0,0
65.5,2050,887,1,0,0
64,2050,894,2,0,0
58.8,2050,894,1,0,0
72.7,2050,90,2,0,0
68.7,2050,90,1,0,0
87.9,2050,96,2,0,0
84,2050,96,1,0,0
86.6,2055,100,2,0,0
80.2,2055,100,1,0,0
75.6,2055,104,2,0,0
70.8,2055,104,1,0,0
62,2055,108,2,0,0
58.7,2055,108,1,0,0
86.3,2055,112,2,0,0
77.3,2055,112,1,0,0
78.3,2055,116,2,0,0
73.5,2055,116,1,0,0
85.1,2055,12,2,0,0
81.8,2055,12,1,0,0
62.3,2055,120,2,0,0
58.7,2055,120,1,0,0
93.1,2055,124,2,0,0
88.8,2055,124,1,0,0
85.1,2055,132,2,0,0
80.2,2055,132,1,0,0
59.9,2055,140,2,0,0
54.9,2055,140,1,0,0
87,2055,144,2,0,0
80.9,2055,144,1,0,0
59.4,2055,148,2,0,0
55.3,2055,148,1,0,0
91.3,2055,152,2,0,0
86,2055,152,1,0,0
85.5,2055,156,2,0,0
82,2055,156,1,0,0
88,2055,158,2,0,0
84.1,2055,158,1,0,0
86.8,2055,170,2,0,0
80,2055,170,1,0,0
66.4,2055,174,2,0,0
62.2,2055,174,1,0,0
87.2,2055,175,2,0,0
80.7,2055,175,1,0,0
67.7,2055,178,2,0,0
63.4,2055,178,1,0,0
61.9,2055,180,2,0,0
57.7,2055,180,1,0,0
90.6,2055,188,2,0,0
85.2,2055,188,1,0,0
89.5,2055,191,2,0,0
83.6,2055,191,1,0,0
90.4,2055,192,2,0,0
85.6,2055,192,1,0,0
91.3,2055,196,2,0,0
87.1,2055,196,1,0,0
90.2,2055,203,2,0,0
84.3,2055,203,1,0,0
66.3,2055,204,2,0,0
62.2,2055,204,1,0,0
90.8,2055,208,2,0,0
86.5,2055,208,1,0,0
85.5,2055,214,2,0,0
79.7,2055,214,1,0,0
87.9,2055,218,2,0,0
82.5,2055,218,1,0,0
86.4,2055,222,2,0,0
77.4,2055,222,1,0,0
62.4,2055,226,2,0,0
58.5,2055,226,1,0,0
69.4,2055,231,2,0,0
65,2055,231,1,0,0
69.9,2055,232,2,0,0
65.1,2055,232,1,0,0
89.1,2055,233,2,0,0
80.9,2055,233,1,0,0
65.1,2055,24,2,0,0
59.6,2055,24,1,0,0
81.9,2055,242,2,0,0
76.2,2055,242,1,0,0
92.8,2055,246,2,0,0
87.1,2055,246,1,0,0
94.3,2055,250,2,0,0
88.4,2055,250,1,0,0
86.2,2055,254,2,0,0
80.2,2055,254,1,0,0
87,2055,258,2,0,0
82,2055,258,1,0,0
66.8,2055,262,2,0,0
62.5,2055,262,1,0,0
69.9,2055,266,2,0,0
66,2055,266,1,0,0
86.3,2055,268,2,0,0
79.2,2055,268,1,0,0
66.4,2055,270,2,0,0
62.3,2055,270,1,0,0
79.7,2055,275,2,0,0
75.7,2055,275,1,0,0
92.2,2055,276,2,0,0
87.7,2055,276,1,0,0
83.9,2055,28,2,0,0
80.5,2055,28,1,0,0
68.5,2055,288,2,0,0
65.3,2055,288,1,0,0
70.9,2055,296,2,0,0
62.7,2055,296,1,0,0
92.6,2055,300,2,0,0
87.7,2055,300,1,0,0
85.3,2055,308,2,0,0
80.8,2055,308,1,0,0
82.7,2055,31,2,0,0
77.1,2055,31,1,0,0
93,2055,312,2,0,0
87,2055,312,1,0,0
